customer_id,new_address,postcode,state,property_valuation,transaction_id,product_id
1108,1 Raven Circle,2450,NSW,7,2082,19
2822,6563 Susan Pass,3024,VIC,7,2083,74
495,59 Prentice Lane,4551,QLD,7,2084,46
307,65880 Cascade Drive,2164,NSW,9,2085,77
410,6632 Truax Hill,2230,NSW,9,2086,52
2240,68882 Commercial Crossing,2320,NSW,3,2087,69
2121,949 Marquette Avenue,3028,VIC,7,2088,2
1748,9953 Kim Lane,2330,NSW,4,2089,28
1611,9 Pierstorff Point,4514,QLD,6,2090,9
2715,158 Lindbergh Crossing,3136,VIC,9,2091,54
1893,72 Ilene Point,2575,NSW,8,2092,20
185,4081 Lighthouse Bay Alley,4053,QLD,9,2093,14
261,794 Kennedy Court,4740,QLD,2,2094,94
280,3981 Karstens Place,2570,NSW,8,2095,15
515,88039 Melody Lane,3088,VIC,9,2096,34
2188,344 Rockefeller Way,3966,VIC,2,2097,65
2447,434 Eggendart Circle,2260,NSW,12,2098,53
2891, Waubesa Alley,2265,NSW,6,2099,28
2221,831 Prairieview Trail,4405,QLD,1,2100,5
888,884 Surrey Pass,3912,VIC,7,2101,51
1154,60424 Bultman Terrace,2120,NSW,10,2102,23
2935,882 Merry Trail,4701,QLD,4,2103,9
3031,47878 Pond Park,4133,QLD,3,2104,47
2304,7 Porter Parkway,2261,NSW,8,2105,17
2336,984 Waubesa Pass,4034,QLD,6,2106,90
1157,91933 Artisan Avenue,2753,NSW,9,2107,89
719,624 Atwood Circle,2164,NSW,8,2108,92
2114,15 Mcguire Junction,4128,QLD,6,2109,41
482,21 South Avenue,2076,NSW,11,2110,60
2913,4 Macpherson Street,3143,VIC,4,2111,93
1949,5965 Glacier Hill Terrace,3025,VIC,9,2112,4
1543,556 Esch Street,2090,NSW,12,2113,19
135,25943 Montana Street,2747,NSW,8,2114,90
145,2 Dawn Avenue,4118,QLD,5,2115,38
2210,35 Harbort Way,2446,NSW,8,2116,96
2760,464 Bonner Place,3012,VIC,8,2117,59
3143,899 Judy Pass,3072,VIC,10,2118,21
2826,43 Sunbrook Terrace,4160,QLD,10,2119,68
44,34 Vidon Way,3037,VIC,8,2120,98
789,85 Cody Hill,2770,NSW,8,2121,74
2050,8209 Tony Plaza,2810,NSW,1,2122,67
945,65675 Spenser Way,3207,VIC,12,2123,0
2780,42 Saint Paul Parkway,2769,NSW,10,2124,86
322,3516 Kensington Lane,2164,NSW,9,2125,24
1558,26064 Morningstar Junction,2480,NSW,2,2126,46
132,686 Rusk Parkway,2566,NSW,8,2127,16
3232,7518 Canary Parkway,2145,NSW,9,2128,37
411,32 Spenser Crossing,2880,NSW,1,2129,34
260,654 Kim Parkway,3175,VIC,3,2130,0
1743, Moose Court,2063,NSW,12,2131,69
1222,99000 Petterle Drive,2062,NSW,9,2132,62
2694,549 Longview Terrace,4030,QLD,9,2133,85
2458,1861 Golf Course Circle,2216,NSW,8,2134,38
1880,27 Mayer Lane,3756,VIC,7,2135,21
1576,47336 Garrison Court,4670,QLD,1,2136,39
1963,27 Drewry Road,2102,NSW,10,2137,57
1224,75581 Express Center,4503,QLD,3,2138,87
394,5 Fairfield Parkway,2557,NSW,8,2139,4
2961,47 Kensington Avenue,2650,NSW,4,2140,15
516,9870 Brickson Park Trail,2216,NSW,8,2141,79
1239,3 Memorial Terrace,2234,NSW,10,2142,25
677,4559 Sundown Trail,2148,NSW,8,2143,82
3171,45613 Meadow Valley Center,3976,VIC,6,2144,39
1321,2 Spaight Road,2210,NSW,10,2145,62
3096,59694 1st Crossing,4503,QLD,7,2146,8
2170,124 Fulton Crossing,4680,QLD,3,2147,58
2696,2800 Dottie Trail,3071,VIC,10,2148,79
2361,4 Mosinee Lane,4165,QLD,5,2149,46
1886,799 Florence Street,2089,NSW,9,2150,90
650,5882 American Ash Point,3214,VIC,3,2151,55
551,13852 Burning Wood Terrace,2199,NSW,1,2152,34
2916,735 Eastlawn Place,4160,QLD,8,2153,38
2052,6 Sauthoff Court,2144,NSW,9,2154,43
3155,1788 Columbus Trail,4510,QLD,4,2155,49
341,32705 Shelley Junction,3172,VIC,8,2156,60
1506, Delladonna Parkway,3189,VIC,10,2157,73
2049,79291 3rd Circle,2760,NSW,8,2158,62
2708,8 Bunting Hill,2155,NSW,10,2159,71
1931,63 School Plaza,2145,NSW,9,2160,33
2694,134 Swallow Pass,3030,VIC,6,2161,98
2250,47204 Rigney Street,2770,NSW,6,2162,7
260,9732 Swallow Way,2750,NSW,8,2163,0
322,80 Cordelia Street,4061,QLD,5,2164,53
2213,88175 Center Road,2283,NSW,4,2165,78
1528,5 Muir Circle,2030,NSW,12,2166,0
2575,6 Tennyson Place,2138,NSW,9,2167,0
3160,698 Lunder Point,2016,NSW,10,2168,20
2578,5 Dixon Junction,2340,NSW,2,2169,13
3410,5890 Comanche Trail,3429,VIC,6,2170,68
569,6621 Carberry Crossing,3083,VIC,8,2171,3
467,322 Scott Plaza,2170,NSW,5,2172,80
1820,15811 La Follette Park,2770,NSW,7,2173,61
2475,67143 Bluejay Court,4214,QLD,8,2174,39
3436,966 Emmet Trail,3015,VIC,10,2175,20
1492,49530 Evergreen Lane,3163,VIC,10,2176,77
1570,9582 Fremont Center,2032,NSW,11,2177,35
2900,3 Declaration Circle,4350,QLD,7,2178,11
1490,8142 Tomscot Drive,4132,QLD,4,2179,12
3387,396 Sachs Road,2147,NSW,8,2180,43
1347,1 Melby Way,2527,NSW,7,2181,29
1753,53221 Namekagon Parkway,2557,NSW,9,2182,86
2340,6 Dovetail Circle,2200,NSW,9,2183,33
2222,67 Carioca Road,4211,QLD,9,2184,15
3013,63123 Merry Alley,4500,QLD,8,2185,0
2955,4478 Banding Way,2830,NSW,3,2186,0
1568,28928 Mariners Cove Pass,3040,VIC,11,2187,0
2756,3 Thierer Plaza,4815,QLD,1,2188,16
1670,9 Hauk Alley,3915,VIC,4,2189,31
2732,9045 Kings Avenue,4153,QLD,11,2190,84
2857,9 Barnett Street,4179,QLD,10,2191,3
3469,6779 Melrose Way,2450,NSW,7,2192,2
742,42473 Sycamore Pass,3355,VIC,4,2193,6
1049,6631 Farragut Terrace,2148,NSW,6,2194,11
471,886 Rusk Pass,2321,NSW,4,2195,2
905,3 Bashford Plaza,2267,NSW,5,2196,97
2763,11 Sage Place,4055,QLD,7,2197,90
2768,26049 Straubel Point,2099,NSW,11,2198,38
936,59929 West Alley,2026,NSW,10,2199,0
2216,94 Vernon Parkway,2762,NSW,9,2200,67
3016,8312 Dunning Crossing,3101,VIC,8,2201,85
1725,7 Novick Parkway,2160,NSW,5,2202,33
2703,2 Del Mar Center,4121,QLD,8,2203,36
985, Shasta Terrace,2289,NSW,7,2204,19
1795,90 East Way,2145,NSW,8,2205,23
251,2 Goodland Lane,3977,VIC,5,2206,2
2768,7 Vernon Lane,2232,NSW,10,2207,75
1535,9 Killdeer Avenue,4227,QLD,7,2208,58
2379,152 Larry Alley,2756,NSW,9,2209,77
1643,85 Hudson Street,2505,NSW,8,2210,14
2107,6672 Butternut Avenue,3458,VIC,6,2211,9
1076,43491 Jenifer Street,2750,NSW,7,2212,85
1913,47 Chinook Road,4421,QLD,2,2213,90
934,3468 Rigney Place,3505,VIC,1,2214,15
876,79 Katie Alley,3216,VIC,9,2215,22
738,681 Butterfield Lane,2233,NSW,9,2216,63
292,48 Laurel Parkway,4017,QLD,5,2217,27
220,9115 Mockingbird Crossing,2145,NSW,6,2218,36
669,2 Michigan Parkway,3006,VIC,5,2219,75
1460,24 Hermina Alley,2262,NSW,6,2220,1
2864,82237 Dapin Court,4570,QLD,4,2221,45
2836,1 Basil Street,4037,QLD,8,2222,28
1067,60650 Mcbride Point,3918,VIC,7,2223,19
333,81 Lien Drive,3216,VIC,3,2224,50
3490,37353 Alpine Circle,2214,NSW,8,2225,35
3132,581 Granby Parkway,3025,VIC,8,2226,50
2170,3073 Golf View Terrace,4165,QLD,8,2227,35
2952,95 Riverside Way,2640,NSW,1,2228,25
1051,390 Meadow Vale Circle,2560,NSW,9,2229,64
1311,501 Reindahl Alley,2069,NSW,12,2230,99
2563, Mifflin Alley,4818,QLD,5,2231,30
331,261 Mosinee Avenue,2335,NSW,5,2232,39
2073,57 Boyd Avenue,2287,NSW,7,2233,0
2201,9 Washington Drive,3079,VIC,9,2234,54
2064,48 Straubel Court,2400,NSW,1,2235,62
2266,70 Old Gate Avenue,3043,VIC,7,2236,80
479,40062 Steensland Center,3977,VIC,6,2237,67
3304,39179 Bayside Terrace,3148,VIC,9,2238,63
3326,4488 Amoth Parkway,2036,NSW,8,2239,0
1203,259 Homewood Pass,2092,NSW,10,2240,100
158,863 Crescent Oaks Hill,4215,QLD,1,2241,12
2935,353 Scott Road,2770,NSW,7,2242,55
1460,97 Randy Junction,2040,NSW,12,2243,38
2347,47 Northfield Trail,3127,VIC,12,2244,32
686,132 Merrick Way,2770,NSW,9,2245,41
524,9248 Ludington Circle,2714,NSW,1,2246,47
227,81 Forest Dale Center,3555,VIC,3,2247,73
296, Blaine Point,3183,VIC,7,2248,0
2029,90 2nd Lane,2768,NSW,10,2249,63
5,8718 Warner Avenue,2148,NSW,8,2250,34
877,4 Mallory Hill,2880,NSW,1,2251,35
2138,29180 American Ash Circle,2560,NSW,9,2252,79
2443,6471 Meadow Valley Court,2097,NSW,11,2253,0
1653,9 Waxwing Pass,2008,NSW,11,2254,45
2640,8 Buell Crossing,2320,NSW,5,2255,33
734,40 Rigney Street,2200,NSW,8,2256,42
2908,7035 Crest Line Place,3101,VIC,11,2257,31
704,9129 Gale Court,4226,QLD,8,2258,33
3409,71109 Vernon Way,3350,VIC,4,2259,91
1735,883 Almo Terrace,3977,VIC,6,2260,26
2,987 Victoria Trail,4006,QLD,8,2261,1
2272,7037 North Park,2484,NSW,6,2262,54
361,93 Shasta Avenue,4171,QLD,10,2263,34
1936,9574 David Lane,3218,VIC,8,2264,82
834,1 Del Sol Center,2323,NSW,3,2265,95
2732,38 Valley Edge Plaza,3095,VIC,10,2266,91
738,04 Gulseth Junction,2619,NSW,8,2267,90
3010,503 Clove Crossing,4306,QLD,4,2268,49
1813,346 Dayton Hill,2092,NSW,12,2269,98
605,5 Derek Pass,2090,NSW,10,2270,68
1674,3417 Huxley Pass,3355,VIC,2,2271,0
2762,163 Gale Center,2077,NSW,10,2272,44
2508,9 Grim Lane,3752,VIC,4,2273,92
1513,31953 Dixon Way,2580,NSW,4,2274,1
92,463 Rowland Drive,2066,NSW,9,2275,3
2843,54 Mesta Drive,3620,VIC,1,2276,22
2778,33550 Spohn Terrace,3630,VIC,1,2277,54
2072,953 Del Sol Point,3630,VIC,4,2278,5
2348,369 Milwaukee Court,3630,VIC,2,2279,69
2652,10055 Old Shore Lane,3630,VIC,1,2280,37
1881,18 Porter Court,3631,VIC,6,2281,39
2968,67 Elka Court,3630,VIC,3,2282,2
2844,5086 Meadow Ridge Circle,3350,VIC,7,2283,56
1418,66 Talmadge Terrace,3630,VIC,1,2284,71
3216,9356 Badeau Drive,3630,VIC,1,2285,95
3099,1032 Killdeer Place,3631,VIC,3,2286,75
1100,91 Ilene Parkway,3630,VIC,1,2287,29
3262,5015 Pawling Park,2525,NSW,9,2288,84
1440,5701 Sugar Court,2880,NSW,1,2289,38
1176,7 Melrose Circle,4017,QLD,5,2290,1
5,33 Novick Parkway,2156,NSW,12,2291,23
1861,23 Village Way,4215,QLD,9,2292,17
159,834 Pierstorff Lane,4228,QLD,10,2293,22
372,974 Fisk Alley,3977,VIC,4,2294,70
2581,531 Springview Lane,3101,VIC,10,2295,83
1101,2 Nova Street,4228,QLD,8,2296,32
3468,3242 Arizona Junction,4101,QLD,10,2297,34
1082,4 Delaware Terrace,3804,VIC,8,2298,90
1438,1913 Magdeline Point,2022,NSW,12,2299,60
2430,54 Annamark Place,2565,NSW,8,2300,50
369,84 Main Lane,3149,VIC,10,2301,47
205,9 Lake View Avenue,3178,VIC,9,2302,8
2465,15 Fulton Pass,4568,QLD,8,2303,0
2280,0 Marcy Crossing,3115,VIC,9,2304,42
1470,991 Commercial Road,4300,QLD,5,2305,45
1191,24198 Almo Crossing,2021,NSW,12,2306,16
149,1268 Stuart Hill,2145,NSW,10,2307,20
973,25139 Rockefeller Center,4350,QLD,2,2308,81
2166,159 Graceland Terrace,4343,QLD,1,2309,70
1925,522 Nelson Crossing,4304,QLD,3,2310,15
1502,90609 Charing Cross Lane,2250,NSW,7,2311,3
3325,360 Troy Parkway,3223,VIC,6,2312,0
1991,8475 Shoshone Park,3116,VIC,9,2313,79
3250,44778 Bellgrove Crossing,3205,VIC,10,2314,0
3402,69444 Mccormick Junction,2539,NSW,9,2315,36
73,64 Macpherson Junction,2208,NSW,11,2316,1
1997,386 Jay Junction,4218,QLD,3,2317,77
315,496 Summit Road,2120,NSW,10,2318,6
756,54970 Veith Hill,4125,QLD,7,2319,35
2353,33477 Trailsway Park,4818,QLD,5,2320,15
370,92 Schlimgen Hill,3023,VIC,8,2321,18
2758,3 Talisman Court,3204,VIC,11,2322,4
3285,69893 Loomis Junction,2229,NSW,10,2323,82
1130,6505 Fieldstone Alley,4037,QLD,8,2324,39
727,5 1st Park,2285,NSW,6,2325,28
1407,83 American Ash Drive,2261,NSW,8,2326,79
858,94 Twin Pines Trail,2567,NSW,8,2327,23
2753,34 Eagan Avenue,2560,NSW,6,2328,52
1076,3 Mariners Cove Terrace,3108,VIC,10,2329,7
374,2 Raven Way,3106,VIC,10,2330,53
2880,4527 Butterfield Circle,2076,NSW,9,2331,42
658,366 Hovde Park,2566,NSW,8,2332,37
1138,2 Straubel Lane,2477,NSW,6,2333,3
2991, Butterfield Junction,2340,NSW,5,2334,84
2327,7174 Thackeray Point,2153,NSW,10,2335,30
2577,29 Portage Street,4070,QLD,7,2336,90
3020,35 Lakewood Gardens Junction,3806,VIC,9,2337,88
1983,5 Stoughton Parkway,2099,NSW,9,2338,85
3265,533 Ramsey Center,4507,QLD,5,2339,95
2251,694 Northwestern Court,2155,NSW,10,2340,7
2767,4 Huxley Alley,4070,QLD,8,2341,41
1697,3961 Sullivan Park,2114,NSW,12,2342,64
1379,1081 Laurel Park,2049,NSW,12,2343,89
598,24 Corben Terrace,2164,NSW,8,2344,0
604,99 Eastlawn Way,2360,NSW,1,2345,2
1258,6 Anniversary Place,2213,NSW,10,2346,55
1679,866 Pennsylvania Junction,3181,VIC,10,2347,32
2301,2 Continental Park,3194,VIC,10,2348,83
2148,22774 Pennsylvania Hill,2262,NSW,6,2349,39
331,9 Merrick Plaza,3138,VIC,8,2350,66
1653,52593 Iowa Place,2529,NSW,8,2351,74
2346,3 School Drive,4173,QLD,7,2352,77
1860,9292 Mcguire Plaza,2073,NSW,12,2353,43
25,6 Graceland Court,4301,QLD,2,2354,53
1800,24 Lerdahl Street,4825,QLD,3,2355,32
320,801 Kings Parkway,2227,NSW,10,2356,39
3419,89 Pawling Court,4020,QLD,7,2357,25
2029,89972 Graedel Point,2176,NSW,9,2358,22
3352,17123 Northport Circle,4223,QLD,9,2359,19
1966,20 Bluestem Way,4152,QLD,9,2360,63
314,743 Stone Corner Parkway,4127,QLD,6,2361,89
1914,33 Prentice Street,2300,NSW,9,2362,28
1223,5 Columbus Crossing,3040,VIC,10,2363,76
2138,29 Basil Point,2284,NSW,5,2364,50
1466,1 Bay Pass,3219,VIC,5,2365,59
620,89 Oak Hill,2508,NSW,10,2366,27
2369,3 Clarendon Way,2099,NSW,10,2367,4
2105, Gateway Road,3149,VIC,12,2368,36
2232,631 Fuller Parkway,3023,VIC,7,2369,62
2526,43898 Prentice Court,3025,VIC,9,2370,45
1971,2 Melody Alley,3172,VIC,8,2371,36
1939,1 Dunning Drive,2064,NSW,9,2372,18
1729,86686 Novick Center,3147,VIC,11,2373,0
3265,51 Leroy Place,2065,NSW,10,2374,0
2863,5390 Park Meadow Park,2222,NSW,10,2375,67
758,4 Judy Park,2016,NSW,10,2376,0
2879,9 American Ash Plaza,2015,NSW,9,2377,13
2940,3 Riverside Drive,4034,QLD,8,2378,90
745,25925 Service Crossing,2147,NSW,9,2379,12
172,80 Pond Alley,2065,NSW,9,2380,20
2792,1816 Monument Park,3074,VIC,7,2381,39
1562,1 Nova Avenue,2200,NSW,9,2382,49
1237,98 Mesta Street,2038,NSW,11,2383,56
2313,7256 Forster Crossing,2533,NSW,8,2384,2
3421,249 Burning Wood Point,2758,NSW,8,2385,16
3070,12651 Lake View Point,4209,QLD,7,2386,56
1681,9501 Melby Avenue,4178,QLD,7,2387,76
1742,69810 Westridge Avenue,2573,NSW,6,2388,0
1926,422 Crownhardt Court,4179,QLD,7,2389,14
778,4 Londonderry Junction,4159,QLD,7,2390,64
958,7346 Luster Circle,4131,QLD,5,2391,2
259,43 Commercial Road,4128,QLD,7,2392,59
2269,44083 Village Court,2142,NSW,7,2393,54
2894,57 Tennessee Alley,4034,QLD,5,2394,26
810,57 Debra Terrace,2259,NSW,6,2395,90
2724,846 Carberry Street,4218,QLD,11,2396,50
2103,4 Center Park,3807,VIC,6,2397,31
2956,1 Coolidge Plaza,2150,NSW,7,2398,53
200,544 Northland Place,2190,NSW,10,2399,32
2340,91 Norway Maple Hill,2065,NSW,11,2400,36
86,5 Myrtle Trail,2285,NSW,5,2401,0
3154,645 Thackeray Street,4879,QLD,6,2402,33
2382,1439 Utah Court,2176,NSW,9,2403,13
461,9 Hollow Ridge Circle,2500,NSW,8,2404,15
1102,4177 Bluejay Street,2560,NSW,8,2405,9
3409,75351 Ridgeview Lane,3181,VIC,11,2406,21
227,4006 Algoma Crossing,2041,NSW,12,2407,83
2573,881 Debs Center,4051,QLD,8,2408,65
3080,423 Debra Terrace,3082,VIC,8,2409,66
1650,1369 Wayridge Terrace,3802,VIC,7,2410,84
1445,6142 Grayhawk Lane,2298,NSW,8,2411,74
1502,5 Steensland Hill,2768,NSW,10,2412,66
3271,37983 Logan Street,2154,NSW,11,2413,2
2467,31168 Messerschmidt Street,3024,VIC,5,2414,7
2659,240 Lake View Road,4118,QLD,5,2415,87
473,290 Jay Drive,4210,QLD,3,2416,18
2743,1369 Morrow Plaza,3046,VIC,8,2417,52
614,61976 Emmet Junction,2178,NSW,10,2418,27
1175,7585 Rutledge Trail,3161,VIC,9,2419,75
1073,9 Northwestern Pass,4879,QLD,6,2420,70
661,16 Dwight Court,2154,NSW,10,2421,17
3308,4 Becker Center,2145,NSW,10,2422,23
1880,96 Hintze Point,2147,NSW,8,2423,66
1599,34222 Vera Circle,3240,VIC,7,2424,86
1890,338 Little Fleur Avenue,2170,NSW,9,2425,22
3019,57769 Gulseth Lane,2040,NSW,10,2426,43
2794,309 Shopko Center,4211,QLD,10,2427,50
420,37 Roth Place,2144,NSW,10,2428,7
1205,618 Kropf Drive,2261,NSW,9,2429,39
3249,1966 Glendale Avenue,4207,QLD,4,2430,92
1916,401 Pond Circle,4019,QLD,7,2431,0
2312,582 Kropf Avenue,2032,NSW,11,2432,82
3499,2 Columbus Park,3075,VIC,7,2433,44
1348,99739 Coolidge Crossing,2760,NSW,7,2434,63
1858,75 Westerfield Park,4570,QLD,1,2435,4
1182,62842 Pearson Point,2508,NSW,9,2436,9
434,78426 Fulton Plaza,4223,QLD,9,2437,75
3284,336 Service Pass,2073,NSW,11,2438,81
1445,4 Northridge Center,2076,NSW,11,2439,43
1328,8 Superior Court,3174,VIC,5,2440,40
2538,8147 Dapin Hill,2280,NSW,8,2441,43
679,47 Kedzie Park,2206,NSW,11,2442,75
1512,9346 Sunfield Plaza,2671,NSW,1,2443,69
1341,11 Dunning Pass,2219,NSW,10,2444,23
2463,67 Crowley Drive,3216,VIC,4,2445,29
2275,76 Schiller Pass,4455,QLD,3,2446,38
52,71761 Almo Street,4178,QLD,7,2447,65
3247,4898 Buell Terrace,3043,VIC,7,2448,89
963,6 Morningstar Way,2165,NSW,7,2449,99
2093,15 Shelley Hill,2164,NSW,8,2450,72
2279,1556 Sheridan Hill,4165,QLD,5,2451,90
914,6568 Northridge Pass,3029,VIC,6,2452,96
2341,4694 Carioca Court,4060,QLD,10,2453,56
1075,6 Ryan Drive,2165,NSW,10,2454,40
3083,975 Annamark Hill,4034,QLD,6,2455,45
2605,40 Ilene Drive,3690,VIC,1,2456,38
2255,60 Sycamore Lane,2148,NSW,9,2457,75
2067,8439 Katie Crossing,3028,VIC,8,2458,12
1793,22 Hayes Center,3156,VIC,10,2459,68
1640,3126 Butterfield Pass,2573,NSW,8,2460,56
270, Moulton Plaza,2761,NSW,8,2461,57
805,188 Carberry Point,4650,QLD,1,2462,86
3500,83 Farragut Avenue,2540,NSW,7,2463,2
985,62052 Loomis Avenue,4014,QLD,8,2464,25
363,49 Talmadge Trail,2036,NSW,11,2465,3
3286,6247 Crest Line Terrace,2250,NSW,8,2466,21
3036,77 Armistice Alley,2208,NSW,10,2467,51
568,572 Meadow Ridge Drive,3160,VIC,7,2468,14
2471,7 Mcguire Terrace,3754,VIC,6,2469,79
1827,70 Erie Street,4814,QLD,2,2470,55
2786,3 Talisman Place,4017,QLD,5,2471,29
263,567 Scott Park,4118,QLD,5,2472,97
2277,9248 Sugar Terrace,2530,NSW,9,2473,14
1321,13 Tennyson Point,4370,QLD,6,2474,49
2065,88540 Scoville Plaza,3195,VIC,9,2475,77
3055,22779 Graedel Road,4655,QLD,2,2476,64
1570,51800 Meadow Vale Point,3023,VIC,7,2477,39
676,1 Trailsway Lane,2145,NSW,9,2478,0
273,65662 Haas Trail,2560,NSW,7,2479,26
3054, Union Plaza,2444,NSW,7,2480,44
2479,1 Forster Junction,2880,NSW,1,2481,19
2929,24877 3rd Circle,2063,NSW,12,2482,63
385,34797 Londonderry Trail,3806,VIC,7,2483,0
75,24649 Kennedy Street,2114,NSW,8,2484,35
2112,9 Spaight Place,2102,NSW,9,2485,38
982,711 Hayes Court,2120,NSW,10,2486,66
1885,30624 John Wall Point,3101,VIC,7,2487,90
67,46 Victoria Center,2770,NSW,9,2488,31
174,99 Blackbird Court,2203,NSW,11,2489,63
2170,0 Rutledge Alley,2166,NSW,9,2490,95
1655,719 Vahlen Way,2560,NSW,8,2491,87
1593,2 Declaration Lane,4551,QLD,7,2492,77
1443,9366 Judy Alley,4171,QLD,9,2493,65
3472,7623 Mandrake Trail,2093,NSW,11,2494,20
3185,50 Buell Lane,4055,QLD,7,2495,84
3490,556 Gale Road,4165,QLD,6,2496,0
2883,24 Helena Alley,2566,NSW,9,2497,83
1371,77410 Bluejay Street,3046,VIC,9,2498,67
382,62 Doe Crossing Junction,2760,NSW,7,2499,34
346,7 Lake View Street,4060,QLD,9,2500,58
9,30 Redwing Pass,2112,NSW,11,2501,59
318,99488 Mccormick Terrace,2207,NSW,11,2502,12
408,60 Banding Terrace,2880,NSW,1,2503,58
2399,6220 Sugar Court,2300,NSW,8,2504,41
858,53 Anthes Point,4341,QLD,2,2505,0
1126, Mosinee Lane,3250,VIC,4,2506,35
3042,9 Caliangt Park,2087,NSW,11,2507,64
2110,192 Ridgeview Terrace,4655,QLD,6,2508,70
3337,6534 New Castle Plaza,2033,NSW,12,2509,35
837,6 Hoard Plaza,3111,VIC,10,2510,52
1465,440 Shasta Crossing,2118,NSW,10,2511,36
2665,1127 Artisan Parkway,4070,QLD,5,2512,26
289,23478 Ramsey Pass,2760,NSW,6,2513,0
2399,5 Warbler Avenue,3071,VIC,10,2514,90
2202,685 International Lane,4825,QLD,2,2515,4
851,6188 Anniversary Circle,4551,QLD,6,2516,69
3218,3 American Ash Parkway,3342,VIC,7,2517,34
857,9 Trailsway Court,2262,NSW,9,2518,81
3361,9 Oak Park,4205,QLD,4,2519,1
1145,82 Lukken Lane,2190,NSW,10,2520,18
2560,88551 Hollow Ridge Pass,3500,VIC,2,2521,91
272,283 Claremont Hill,2138,NSW,9,2522,56
3195,633 Menomonie Junction,3523,VIC,2,2523,82
2089,3 Myrtle Terrace,4161,QLD,7,2524,0
1837,3 Park Meadow Drive,3023,VIC,7,2525,48
1922,2757 Green Ridge Circle,2567,NSW,8,2526,0
3149,46 Dawn Way,2340,NSW,5,2527,15
2647,53723 Dunning Street,2153,NSW,11,2528,14
2308,671 Mallory Pass,2177,NSW,8,2529,65
1151,25 Knutson Terrace,2350,NSW,3,2530,56
2142,778 Cambridge Street,4209,QLD,4,2531,58
553,601 Dryden Way,2264,NSW,7,2532,18
1048,3144 Ruskin Trail,2046,NSW,11,2533,6
5,94554 Derek Trail,2009,NSW,10,2534,84
2872,166 Stephen Drive,2785,NSW,7,2535,88
636,49 Sheridan Circle,2560,NSW,7,2536,71
2797,6865 Duke Trail,2234,NSW,10,2537,95
2784,2 Larry Trail,2207,NSW,8,2538,61
57,1 Straubel Alley,2117,NSW,10,2539,73
291,440 Ronald Regan Pass,2261,NSW,7,2540,31
1750,709 Rieder Terrace,3995,VIC,2,2541,72
3480,688 Kropf Circle,3351,VIC,5,2542,10
2490,5463 Arapahoe Point,4503,QLD,4,2543,75
536,12 Fairfield Parkway,3029,VIC,7,2544,100
1591,1 Burning Wood Terrace,2323,NSW,9,2545,2
1797,92427 Norway Maple Street,3000,VIC,6,2546,92
1919,35 Shelley Court,3156,VIC,8,2547,99
654,25 Coleman Circle,2214,NSW,9,2548,48
473,463 Atwood Court,4160,QLD,7,2549,89
1574,8561 Alpine Center,2380,NSW,3,2550,86
2109,48 Lighthouse Bay Point,2430,NSW,7,2551,90
2104, Dunning Plaza,2462,NSW,2,2552,91
1250,255 Bonner Lane,3076,VIC,8,2553,7
1946,2485 Bellgrove Road,3015,VIC,9,2554,70
2388,3934 Karstens Circle,2650,NSW,2,2555,62
2193,583 Eagle Crest Road,2000,NSW,8,2556,80
39,67 Lerdahl Parkway,4670,QLD,1,2557,69
3007, Truax Trail,3677,VIC,5,2558,10
2435,65 Waxwing Drive,2121,NSW,11,2559,59
2918,1 Mendota Drive,2107,NSW,11,2560,42
1942,4821 Schlimgen Avenue,2007,NSW,11,2561,0
2514,54 Miller Parkway,3041,VIC,8,2562,35
3246,4 Barby Avenue,2705,NSW,5,2563,8
2495,84 Brickson Park Park,3177,VIC,5,2564,18
3137,147 Golden Leaf Pass,2061,NSW,10,2565,6
2173,457 Merry Pass,4812,QLD,3,2566,75
190,94 Marquette Way,2010,NSW,11,2567,28
1473,711 Summerview Junction,2075,NSW,10,2568,58
2170,22 Debs Point,2233,NSW,9,2569,39
3357,15952 Mockingbird Court,2470,NSW,3,2570,22
653,18 Towne Way,2171,NSW,9,2571,78
593,55501 Sugar Street,2548,NSW,7,2572,2
2109,80 Cambridge Plaza,2159,NSW,11,2573,27
1318,71725 Goodland Lane,4509,QLD,7,2574,70
1291,7282 Prairie Rose Trail,3184,VIC,9,2575,64
1763,63785 Anthes Circle,3260,VIC,1,2576,72
906,6 Loomis Trail,2099,NSW,11,2577,80
3312,6551 Atwood Road,4216,QLD,7,2578,92
1916,258 Bunker Hill Hill,2138,NSW,8,2579,63
99,592 Oak Valley Center,2534,NSW,9,2580,50
1290,83441 Donald Pass,4565,QLD,7,2581,17
173,9106 Thompson Hill,2032,NSW,8,2582,3
851,671 Vera Drive,4812,QLD,5,2583,3
738,50 Londonderry Park,2034,NSW,10,2584,14
646,1817 Bluejay Avenue,4218,QLD,10,2585,9
1713,27 Grayhawk Alley,2102,NSW,11,2586,77
58,5342 Hallows Lane,2021,NSW,12,2587,30
392,303 Michigan Avenue,3977,VIC,5,2588,58
2136,6 Forest Avenue,2870,NSW,4,2589,10
2981,3 Pennsylvania Terrace,2197,NSW,9,2590,0
2760,755 Ramsey Terrace,4152,QLD,6,2591,91
2046,33782 Doe Crossing Terrace,2280,NSW,7,2592,30
1874,97 Waxwing Terrace,4217,QLD,10,2593,31
2674,2 Marquette Drive,2204,NSW,8,2594,58
2505,357 Elgar Alley,3910,VIC,9,2595,0
